t_ns_pi,enc_t_ms_pico,BL,FL,FR,BR,ax,ay,az,gx,gy,gz
5308366689918,101982,48564,53890,40538,35831,0.4644751220703125,-0.13407529296874998,12.097900988769531,-0.04706326958936924,0.11979820077572531,-0.692937680882541
5308387019022,102002,48605,53990,40494,35754,1.0103531005859374,0.1292868896484375,11.865663427734374,0.09269630181078739,-0.051004249686620526,-0.636314403623183
5308406881797,102022,48644,54090,40450,35675,-0.05746083984375,-0.4740519287109375,11.389217297363281,-0.03640477034054891,0.028534800957701195,-0.6016742810645169
5308426733776,102042,48683,54190,40410,35595,-0.39983167724609375,-0.70868369140625,10.967837805175781,-0.0076268223687340035,0.032931431897839585,-0.6545670835867878
5308447000011,102062,48722,54290,40371,35513,0.6919242797851562,0.6464344482421874,12.150573425292968,0.08150487759952603,-0.02195983923358513,-0.6590969457675365
5308466779879,102082,48763,54389,40328,35432,-0.9888052856445312,1.3048399047851562,11.623849060058593,0.08696735846454645,0.0206741577616962,-0.6778825506935824
5308486776894,102102,48809,54486,40286,35351,-1.5203180541992187,0.5506663818359374,10.575188732910156,-0.08370186075718913,-0.02329215163968768,-0.6780157819341927
5308507510401,102122,48857,54582,40246,35272,0.7398083129882812,-0.373495458984375,11.808202587890625,0.13413121764057642,-0.02355861412090818,-0.7636834696465861
5308526928366,102142,48905,54675,40200,35196,0.19632453613281248,0.6464344482421874,11.274295617675781,0.037671799438752415,-0.016497358368564707,-0.7491612644200684
5308547567763,102162,48956,54765,40150,35122,-1.0941501586914062,0.02633621826171875,11.86805762939453,-0.05399129410110244,0.051050880620834155,-0.7530249703977657
5308566839933,102182,49009,54854,40100,35050,1.2497732666015624,-0.1771709228515625,12.030863342285155,0.1766319833952475,-0.12987714412789103,-0.8081827040104108
5308587002242,102202,49063,54938,40048,34979,-0.9504980590820312,0.3806780639648437,11.195286962890624,-0.06744764940273812,0.09022086536024888,-0.7955257361524367
5308607636232,102222,49118,55025,39996,34909,0.4070142822265625,0.5363011718749999,13.340491650390625,0.009560007669988782,-0.04807316239319495,-0.7671474819024526
5308626638941,102242,49170,55111,39946,34840,0.42377369384765623,-1.2306196533203124,11.092336291503905,0.04313428030377283,0.050517955658393135,-0.8161765784470262
5308646504994,102262,49219,55198,39894,34770,-0.3950432739257812,0.6105214233398437,11.379640490722656,0.024481906618337247,0.03373081934150111,-0.747429258292135
5308666125901,102282,49266,55287,39846,34698,-0.38307226562499996,0.4525041137695312,10.716446630859375,0.057922948011511044,-0.008503483931949465,-0.7579545263003451
5308686055509,102302,49312,55379,39800,34624,0.05985504150390625,0.9744400756835937,11.92551846923828,0.027146531430542332,-0.021027220549313354,-0.6665578952417107
5308706234707,102322,49358,55473,39757,34549,0.35194764404296874,-0.7637503295898437,12.413935607910156,0.00023382082727099393,0.02600340738610637,-0.6900065935891155
5308726047501,102342,49401,55568,39712,34473,-0.26336218261718747,0.08379705810546874,11.97100830078125,0.05206077342465986,-0.003573928029370059,-0.663093882985844
5308746267662,102362,49445,55663,39670,34396,0.5219359619140624,-0.5458779785156249,10.527304699707031,0.029544693761526908,-0.07791696028989188,-0.6998657053942742
5308766642284,102382,49490,55758,39626,34317,0.0430956298828125,-0.18435352783203124,11.882422839355469,0.01782034458782454,0.09954705220296667,-0.7616850010374322
5308786346394,102402,49534,55853,39580,34239,0.6847416748046875,0.34237083740234375,11.724405529785155,0.007428307820224713,-0.007704096488287935,-0.7305088907346328
5308806281853,102422,49578,55945,39534,34163,0.5817910034179687,0.04548983154296875,12.105083593749999,-0.01015821594032883,0.04398962486849067,-0.7263787222757148
5308826714956,102442,49626,56034,39488,34089,0.3327940307617187,-0.24181436767578124,11.997344519042969,-0.005095428797139173,-0.0432768377312258,-0.766348094458791
5308846329845,102462,49673,56122,39442,34016,-0.29448680419921874,0.6488286499023437,11.353304272460937,0.00662892037656319,0.08129437223936184,-0.8380265019071078
5308866418229,102482,49723,56209,39392,33947,-0.1197100830078125,0.6727706665039062,11.851298217773437,-0.005761585000190448,-0.04700731246831291,-0.7411673899834531
5308887297865,102502,49779,56295,39342,33878,-0.7757213378906249,-0.16998831787109375,11.853692419433592,0.003298139361306837,-0.02315892039907742,-0.8544139445021691
5308907056382,102522,49838,56381,39312,33826,2.549824768066406,0.7589619262695312,11.956643090820311,0.009027082707547766,-0.13067653157155254,-0.5610387526783894
5308927290375,102542,49894,56466,39322,33827,2.798821740722656,0.3591302490234375,11.566388220214844,0.019952044437588606,0.0012223966325990918,-0.13882895118449398
5308946418380,102562,49946,56554,39358,33855,2.020706201171875,1.3311761230468748,11.79144317626953,0.02834561259603462,-0.015165045962462171,-0.11684579648380206
5308966514912,102582,49996,56641,39410,33903,1.0079588989257813,0.8475473876953125,11.518504187011718,-0.009492059737277566,0.03386405058211136,0.03223996175907235
5308986295262,102602,50053,56729,39475,33967,1.1755530151367186,-0.28969840087890625,12.00213292236328,0.032742243536173006,-0.002508078104488023,0.05822005367807191
5309006229851,102622,50119,56814,39550,34043,0.9409212524414062,-0.22744915771484372,11.82975040283203,0.00409752680496836,-0.0009093032171649737,-0.020786072003808803
5309026434808,102642,50196,56901,39633,34125,0.6775590698242188,0.16041151123046873,12.057199560546874,-0.00043233537578028086,0.02600340738610637,0.0010638514562728782
5309046374119,102662,50280,56991,39722,34212,1.4820108276367188,-0.47884033203125,11.212046374511718,0.017020957144163018,-0.025557082730061995,0.041166454879959374
5309067244478,102682,50367,57084,39812,34302,0.39264907226562495,-0.3280056274414062,11.504138977050781,-0.025879502332338825,0.07449957896823889,-0.02385039053784465
5309086666998,102702,50460,57180,39904,34395,0.7350199096679687,0.11252747802734374,11.959037292480469,-0.013755459436805697,0.007617496181891292,-0.08700199858710511
5309106281294,102722,50558,57278,40000,34490,0.2609679809570312,0.4333505004882812,11.602301245117188,-0.0014981853006623136,0.009749196031655359,-0.022518078131742114
5309126821340,102742,50659,57378,40098,34586,0.45968671875,0.296881005859375,11.465831750488281,0.06724913485422884,-0.02195983923358513,-0.008395566627055172
5309146732393,102762,50762,57481,40202,34683,1.0319009155273438,-0.34715924072265625,10.635043774414061,0.050195536056116305,0.01934184535559366,-0.0333098086211727
5309166760833,102782,50863,57586,40306,34780,0.22026655273437498,0.4908113403320312,12.950236779785156,-0.004296041353477654,-0.0383472818286464,0.010789732020821428
5309187081141,102802,50962,57693,40410,34880,-0.05985504150390625,0.0143652099609375,11.29344923095703,-0.06478302459053303,0.02573694490488586,-0.009861110273767966
5309206991119,102822,51063,57803,40514,34982,-0.1005564697265625,-0.21308394775390624,11.719617126464843,-0.06971258049311244,0.03546282546943441,-0.09019954836175123
5309226958819,102842,51165,57913,40619,35085,0.2753331909179687,-0.4836287353515625,11.923124267578125,-0.0779729174109482,-0.005439165397913618,-0.06874931862350031
5309246943482,102862,51269,58022,40723,35189,-0.30406361083984373,0.6823474731445313,11.221623181152344,-0.01908470906121586,-0.02195983923358513,-0.02171869068808059
5309266865590,102882,51369,58131,40828,35292,-0.01915361328125,-0.4381389038085937,12.215216870117187,0.040069961769736984,-0.01010225881927251,-0.004265398168137292
5309286315369,102902,51467,58239,40934,35396,0.08379705810546874,0.373495458984375,10.941501586914061,0.06578359120751603,-0.0144988897594109,0.038102136345923535
5309306256514,102922,51563,58345,41040,35498,0.2705447875976562,-0.00718260498046875,10.817003100585938,0.040736117972788255,-0.023825076602128684,0.016118981645231595
5309326277917,102942,51660,58449,41146,35602,0.1580173095703125,-0.5363011718749999,12.038045947265624,-0.018551784098774848,0.04345669990604967,-0.024916240462726683
5309346018879,102962,51762,58553,41250,35706,0.22505495605468748,0.0909796630859375,11.130643518066405,-0.06784734312456889,-0.01982813938382107,0.022114387472693033
5309366267761,102982,51868,58657,41354,35810,0.21787235107421873,-0.17956512451171874,12.342109558105468,-0.044531876017774405,-0.04234421904695401,-0.006663560499121868
5309386701420,103002,51978,58762,41458,35913,-0.21068974609375,0.7110778930664062,11.915941662597655,-0.033740145528343826,0.030400038326244754,-0.06901578110472081
5309406721860,103022,52091,58869,41564,36014,-0.16041151123046873,0.49320554199218747,11.738770739746093,-0.017885627895723576,-0.04660761874648214,0.0027958575842061822
5309426690801,103042,52203,58977,41670,36117,0.8164227661132812,0.21068974609375,11.77947216796875,0.12134101854199203,-0.06459383622886647,0.02238084995391354
5309446751000,103062,52314,59085,41778,36220,0.9528922607421875,-0.1771709228515625,12.033257543945313,0.10029048252557188,0.027602182273429417,-0.04583354523853659
5309466845977,103082,52421,59194,41886,36325,0.19393033447265623,0.7757213378906249,10.984597216796875,0.09842524515702832,0.1055424580304281,0.01425374427668804
5309486830344,103102,52519,59302,41994,36430,-0.35194764404296874,0.7230489013671875,12.294225524902343,-0.032407833122241284,-0.003440696788759804,-0.02025314704136779
5309506851043,103122,52616,59410,42102,36536,-0.17238251953125,-0.13407529296874998,12.275071911621094,-0.09662529109638379,0.042124387499947125,0.0037284762684779565
5309526847113,103142,52718,59520,42208,36642,-0.201112939453125,-0.689530078125,10.59194814453125,-0.08183662338864557,0.06384107971941855,-0.009194954070716695
5309546854054,103162,52825,59628,42312,36749,0.6584054565429687,-0.21068974609375,11.334150659179686,-0.021616102632810694,-0.03874697555047715,-0.0158565161012294
5309566991641,103182,52934,59736,42416,36854,0.07422025146484375,0.10773907470703124,11.611878051757811,0.05046199853733681,-0.017429977052836495,-0.003599241965086021
5309586543530,103202,53045,59844,42522,36959,0.2346317626953125,-0.2825157958984375,11.288660827636718,0.07510977805023383,-0.03141925731691318,-0.030911646290188118
5309606944412,103222,53154,59953,42628,37064,0.3399766357421875,0.34237083740234375,11.17852755126953,0.07644209045633638,0.04239084998116763,-0.018654372154044745
5309626139212,103242,53255,60063,42736,37168,0.27293898925781246,0.19632453613281248,11.937489477539062,0.04753091124391122,0.061842611110264734,-0.060622212946274796
5309646533574,103262,53354,60174,42844,37272,-0.5410895751953124,-0.1771709228515625,11.7603185546875,0.031809624851901225,-0.02329215163968768,-0.00799587290522441
5309666094334,103282,53459,60285,42950,37376,-0.15562310791015624,0.0718260498046875,10.874463940429687,-0.026412427294779845,-0.0403457504378002,-0.0237171592972344
5309686333031,103302,53567,60398,43057,37482,0.38307226562499996,0.5027823486328125,11.341333264160156,-0.10834964027008614,-0.003440696788759804,-0.07287948708241818
5309706074826,103322,53678,60511,43162,37588,-0.09816226806640624,-0.1484405029296875,11.482591162109374,-0.023348108760744,0.02000800155864493,-0.011992810123532038
5309726832130,103342,53789,60624,43266,37693,0.7781155395507812,-0.6560112548828124,10.465055456542968,0.06365189135775197,-0.07098893577815867,-0.022118384409911353
5309746301520,103362,53897,60736,43374,37798,0.6775590698242188,0.16041151123046873,11.745953344726562,0.07031345338826468,-0.017030283331005727,-0.04356861414816227
5309766878103,103382,54006,60849,43484,37900,0.29927520751953124,-0.38307226562499996,11.532869396972655,0.009560007669988782,0.09328518389428472,-0.009328185311326946
5309786360585,103402,54115,60962,43594,38006,0.1149216796875,0.373495458984375,11.271901416015623,-0.01069114090276985,0.005485796332127226,-0.0005349234310501744
5309806330137,103422,54226,61075,43704,38109,-0.201112939453125,-0.4429273071289062,12.617442749023438,0.0005002833084914969,-0.05393533698004613,-0.022384846891131856
5309826757000,103442,54341,61189,43816,38217,-0.19393033447265623,-0.13646949462890623,11.774683764648437,-0.12340477045904485,0.05571397404219304,-0.057424663171628705
5309846809829,103462,54456,61305,43927,38324,-0.20350714111328125,-0.26815058593749996,12.174515441894531,-0.03453953297200535,-0.049005781077466726,-0.04050429561412642
5309866788381,103482,54571,61421,44039,38433,-0.23702596435546874,0.1292868896484375,11.01332763671875,0.06724913485422884,-0.06073013025116909,-0.009194954070716695
5309886918209,103502,54686,61537,44150,38543,0.33758243408203126,0.8403647827148437,11.097124694824219,0.062319578951649426,0.033597588100890856,-0.0330433461399522
5309906812928,103522,54799,61653,44262,38652,0.25139117431640623,-0.05746083984375,10.905588562011719,0.032875474776783264,0.10754092663958191,-0.05942313178078252
5309926788239,103542,54913,61769,44376,38760,0.040701428222656245,0.03591302490234375,12.00213292236328,-0.008026516090564765,0.05145057434266491,-0.023450696816013895
5309946972437,103562,55026,61886,44490,38870,0.19153613281249998,0.38307226562499996,11.903970654296874,0.022749900490403943,-0.11815279495418864,-0.028380252718593298
5309966914230,103582,55141,62004,44604,38980,-0.09576806640624999,-0.3280056274414062,11.3772462890625,-0.10968195267618869,-0.017429977052836495,-0.07394533700730022
5309986965948,103602,55255,62124,44718,39091,0.316034619140625,0.12449848632812499,12.662932580566405,-0.06105254985344592,-0.017829670774667256,0.01665190660767261
5310007050610,103622,55370,62245,44831,39197,0.21068974609375,-0.8475473876953125,10.256759912109374,0.02168405056552191,0.0012223966325990918,0.020115918863539223
5310026621721,103642,55483,62364,44944,39304,0.4572925170898437,-0.6631938598632812,11.69567510986328,0.06072080406432638,-0.014632121000021151,-0.062087756592987604
5310046393608,103662,55598,62482,45058,39414,0.8092401611328125,-0.5267243652343749,11.389217297363281,0.06525066624507501,0.13178901243064817,-0.06515207512702345
5310066122162,103682,55713,62598,45172,39522,0.08858546142578125,0.07900865478515624,11.611878051757811,0.031143468648849957,0.0041534839260246835,-0.004798323130578312
5310086198787,103702,55829,62715,45286,39631,-0.4165910888671875,-0.031124621582031248,11.954248889160155,0.00409752680496836,-0.1313426877746038,-0.0722133308793669
5310106097748,103722,55945,62833,45404,39742,0.5674257934570313,0.40222587890625,11.264718811035156,-0.13925928809166513,-0.040079287956579696,-0.061021906668105565
5310126242279,103742,56061,62951,45519,39852,0.41898529052734373,-0.22266075439453123,12.564770312499999,-0.08476771068207116,-0.03781435686620538,-0.08553645494039233
5310146245683,103762,56175,63069,45634,39963,0.3232172241210937,0.13168109130859373,10.960655200195312,-0.0034966539098161276,-0.05939781784506655,0.02691071213466218
5310166880747,103782,56285,63186,45748,40072,0.055066638183593745,0.07900865478515624,10.778695874023438,0.015688644738060475,-0.003440696788759804,0.021448231269641762
5310186798225,103802,56392,63302,45864,40182,0.7254431030273437,-0.033518823242187495,10.35492218017578,0.032475781054952496,0.05544751156097254,0.001596776418713891
5310206409614,103822,56500,63417,45978,40290,0.2753331909179687,-0.1867477294921875,12.61504854736328,0.016088338459891237,0.021473545205357724,0.008524800930447107
5310226508831,103842,56612,63530,46092,40398,-0.7110778930664062,-0.6967126831054687,11.097124694824219,-0.006960666165682732,-0.020494295586872335,-0.01958699083831652
5310246657956,103862,56726,63643,46206,40508,-0.7613561279296874,0.009576806640625,10.946289990234375,-0.041467557483738565,-0.03235187600118496,0.005327251155801009
5310266812821,103882,56842,63757,46320,40616,1.0606313354492187,0.26336218261718747,12.492944262695312,-0.0186850153393851,-0.011967496187816073,-0.035308277230326514
5310286739466,103902,56955,63871,46432,40724,-0.17956512451171874,-0.4836287353515625,11.183315954589844,0.041402274175839526,-0.0499383997617385,-0.008262335386444913
5310306808887,103922,57069,63986,46544,40835,0.47165772705078124,0.3064578125,11.59990704345703,0.027945918874203855,-0.0075708652476776835,-0.022651309372352366
5310326769217,103942,57180,64102,46656,40942,1.120486376953125,1.2138602416992186,11.891999645996092,0.01688772590355276,0.08515807821705922,-0.04050429561412642
5310346816842,103962,57290,64217,46766,41052,0.105344873046875,0.3591302490234375,12.428300817871094,0.012224632482193866,0.03959299392835229,-0.0005349234310501744
